[(0, 0, 0), (0, 255, 0), (255, 0, 0), (0, 0, 255), (255, 255, 0), (0, 255, 255), (255, 0, 255), (255, 255, 255)]
width and height 750 500
x,  76 y,  516 newpix, (0, 0, 0)
x,  76 y,  517 newpix, (0, 0, 0)
x,  76 y,  518 newpix, (0, 0, 0)
x,  76 y,  519 newpix, (0, 0, 0)
x,  76 y,  520 newpix, (0, 0, 0)
x,  76 y,  521 newpix, (0, 0, 0)
x,  76 y,  522 newpix, (0, 0, 0)
x,  76 y,  523 newpix, (0, 0, 0)
x,  76 y,  524 newpix, (0, 0, 0)
x,  76 y,  525 newpix, (0, 0, 0)
x,  76 y,  526 newpix, (0, 0, 0)
x,  76 y,  527 newpix, (0, 0, 0)
x,  76 y,  528 newpix, (0, 0, 0)
x,  76 y,  529 newpix, (0, 0, 0)
x,  76 y,  530 newpix, (0, 0, 0)
x,  76 y,  531 newpix, (0, 0, 0)
x,  76 y,  532 newpix, (0, 0, 0)
x,  76 y,  533 newpix, (0, 0, 0)
x,  76 y,  534 newpix, (0, 0, 0)
x,  76 y,  535 newpix, (0, 0, 0)
x,  76 y,  536 newpix, (0, 0, 0)
x,  76 y,  537 newpix, (0, 0, 0)
x,  76 y,  538 newpix, (0, 0, 0)
x,  76 y,  539 newpix, (0, 0, 0)
x,  76 y,  540 newpix, (0, 0, 0)
x,  76 y,  541 newpix, (0, 0, 0)
x,  76 y,  542 newpix, (0, 0, 0)
x,  76 y,  543 newpix, (0, 0, 0)
x,  76 y,  544 newpix, (0, 0, 0)
x,  76 y,  545 newpix, (0, 0, 0)
x,  76 y,  546 newpix, (0, 0, 0)
x,  76 y,  547 newpix, (0, 0, 0)
x,  76 y,  548 newpix, (0, 0, 0)
x,  76 y,  549 newpix, (0, 0, 0)
x,  76 y,  550 newpix, (0, 0, 0)
x,  76 y,  551 newpix, (0, 0, 0)
x,  76 y,  552 newpix, (0, 0, 0)
x,  76 y,  553 newpix, (0, 0, 0)
x,  76 y,  554 newpix, (0, 0, 0)
x,  76 y,  555 newpix, (0, 0, 0)
x,  76 y,  556 newpix, (0, 0, 0)
x,  76 y,  557 newpix, (0, 0, 0)
x,  76 y,  558 newpix, (0, 0, 0)
x,  76 y,  559 newpix, (0, 0, 0)
x,  76 y,  560 newpix, (0, 0, 0)
x,  76 y,  561 newpix, (0, 0, 0)
x,  76 y,  562 newpix, (0, 0, 0)
x,  76 y,  563 newpix, (0, 0, 0)
x,  76 y,  564 newpix, (0, 0, 0)
x,  76 y,  565 newpix, (0, 0, 0)
x,  76 y,  566 newpix, (0, 0, 0)
x,  76 y,  567 newpix, (0, 0, 0)
x,  76 y,  568 newpix, (0, 0, 0)
x,  76 y,  569 newpix, (0, 0, 0)
x,  76 y,  570 newpix, (0, 0, 0)
x,  76 y,  571 newpix, (0, 0, 0)
x,  76 y,  572 newpix, (0, 0, 0)
x,  76 y,  573 newpix, (0, 0, 0)
x,  76 y,  574 newpix, (0, 0, 0)
x,  76 y,  575 newpix, (0, 0, 0)
x,  76 y,  576 newpix, (0, 0, 0)
x,  76 y,  577 newpix, (0, 0, 0)
x,  76 y,  578 newpix, (0, 0, 0)
x,  76 y,  579 newpix, (0, 0, 0)
x,  76 y,  580 newpix, (0, 0, 0)
x,  76 y,  581 newpix, (0, 0, 0)
x,  76 y,  582 newpix, (0, 0, 0)
x,  76 y,  583 newpix, (0, 0, 0)
x,  76 y,  584 newpix, (0, 0, 0)
x,  76 y,  585 newpix, (0, 0, 0)
x,  76 y,  586 newpix, (0, 0, 0)
x,  76 y,  587 newpix, (0, 0, 0)
x,  76 y,  588 newpix, (0, 0, 0)
x,  76 y,  589 newpix, (0, 0, 0)
x,  76 y,  590 newpix, (0, 0, 0)
x,  76 y,  591 newpix, (0, 0, 0)
x,  76 y,  592 newpix, (0, 0, 0)
x,  77 y,  500 newpix, (0, 0, 0)
x,  77 y,  501 newpix, (0, 0, 0)
x,  77 y,  502 newpix, (0, 0, 0)
x,  77 y,  503 newpix, (0, 0, 0)
x,  77 y,  504 newpix, (0, 0, 0)
x,  77 y,  505 newpix, (0, 0, 0)
x,  77 y,  506 newpix, (0, 0, 0)
x,  77 y,  507 newpix, (0, 0, 0)
x,  77 y,  508 newpix, (0, 0, 0)
x,  77 y,  509 newpix, (0, 0, 0)
x,  77 y,  510 newpix, (0, 0, 0)
x,  77 y,  511 newpix, (0, 0, 0)
x,  77 y,  512 newpix, (0, 0, 0)
x,  77 y,  513 newpix, (0, 0, 0)
x,  77 y,  514 newpix, (0, 0, 0)
x,  77 y,  515 newpix, (0, 0, 0)
x,  77 y,  516 newpix, (0, 0, 0)
x,  77 y,  517 newpix, (0, 0, 0)
x,  77 y,  518 newpix, (0, 0, 0)
x,  77 y,  519 newpix, (0, 0, 0)
x,  77 y,  520 newpix, (0, 0, 0)
x,  77 y,  521 newpix, (0, 0, 0)
x,  77 y,  522 newpix, (0, 0, 0)
x,  77 y,  523 newpix, (0, 0, 0)
x,  77 y,  524 newpix, (0, 0, 0)
x,  77 y,  525 newpix, (0, 0, 0)
x,  77 y,  526 newpix, (0, 0, 0)
x,  77 y,  527 newpix, (0, 0, 0)
x,  77 y,  528 newpix, (0, 0, 0)
x,  77 y,  529 newpix, (0, 0, 0)
x,  77 y,  530 newpix, (0, 0, 0)
x,  77 y,  531 newpix, (0, 0, 0)
x,  77 y,  532 newpix, (0, 0, 0)
x,  77 y,  533 newpix, (0, 0, 0)
x,  77 y,  534 newpix, (0, 0, 0)
x,  77 y,  535 newpix, (0, 0, 0)
x,  77 y,  536 newpix, (0, 0, 0)
x,  77 y,  537 newpix, (0, 0, 0)
x,  77 y,  538 newpix, (0, 0, 0)
x,  77 y,  539 newpix, (0, 0, 0)
x,  77 y,  540 newpix, (0, 0, 0)
x,  77 y,  541 newpix, (0, 0, 0)
x,  77 y,  542 newpix, (0, 0, 0)
x,  77 y,  543 newpix, (0, 0, 0)
x,  77 y,  544 newpix, (0, 0, 0)
x,  77 y,  545 newpix, (0, 0, 0)
x,  77 y,  546 newpix, (0, 0, 0)
x,  77 y,  547 newpix, (0, 0, 0)
x,  77 y,  548 newpix, (0, 0, 0)
x,  77 y,  549 newpix, (0, 0, 0)
x,  77 y,  550 newpix, (0, 0, 0)
x,  77 y,  551 newpix, (0, 0, 0)
x,  77 y,  552 newpix, (0, 0, 0)
x,  77 y,  553 newpix, (0, 0, 0)
x,  77 y,  554 newpix, (0, 0, 0)
x,  77 y,  555 newpix, (0, 0, 0)
x,  77 y,  556 newpix, (0, 0, 0)
x,  77 y,  557 newpix, (0, 0, 0)
x,  77 y,  558 newpix, (0, 0, 0)
x,  77 y,  559 newpix, (0, 0, 0)
x,  77 y,  560 newpix, (0, 0, 0)
x,  77 y,  561 newpix, (0, 0, 0)
x,  77 y,  562 newpix, (0, 0, 0)
x,  77 y,  563 newpix, (0, 0, 0)
x,  77 y,  564 newpix, (0, 0, 0)
x,  77 y,  565 newpix, (0, 0, 0)
x,  77 y,  566 newpix, (0, 0, 0)
x,  77 y,  567 newpix, (0, 0, 0)
x,  77 y,  568 newpix, (0, 0, 0)
x,  77 y,  569 newpix, (0, 0, 0)
x,  77 y,  570 newpix, (0, 0, 0)
x,  77 y,  571 newpix, (0, 0, 0)
x,  77 y,  572 newpix, (0, 0, 0)
x,  77 y,  573 newpix, (0, 0, 0)
x,  77 y,  574 newpix, (0, 0, 0)
x,  77 y,  575 newpix, (0, 0, 0)
x,  77 y,  576 newpix, (0, 0, 0)
x,  77 y,  577 newpix, (0, 0, 0)
x,  77 y,  578 newpix, (0, 0, 0)
x,  77 y,  579 newpix, (0, 0, 0)
x,  77 y,  580 newpix, (0, 0, 0)
x,  77 y,  581 newpix, (0, 0, 0)
x,  77 y,  582 newpix, (0, 0, 0)
x,  77 y,  583 newpix, (0, 0, 0)
x,  77 y,  584 newpix, (0, 0, 0)
x,  77 y,  585 newpix, (0, 0, 0)
x,  77 y,  586 newpix, (0, 0, 0)
x,  77 y,  587 newpix, (0, 0, 0)
x,  77 y,  588 newpix, (0, 0, 0)
x,  77 y,  589 newpix, (0, 0, 0)
x,  77 y,  590 newpix, (0, 0, 0)
x,  77 y,  591 newpix, (0, 0, 0)
x,  77 y,  592 newpix, (0, 0, 0)
x,  78 y,  500 newpix, (0, 0, 0)
x,  78 y,  501 newpix, (0, 0, 0)
x,  78 y,  502 newpix, (0, 0, 0)
x,  78 y,  503 newpix, (0, 0, 0)
x,  78 y,  504 newpix, (0, 0, 0)
x,  78 y,  505 newpix, (0, 0, 0)
x,  78 y,  506 newpix, (0, 0, 0)
x,  78 y,  507 newpix, (0, 0, 0)
x,  78 y,  508 newpix, (0, 0, 0)
x,  78 y,  509 newpix, (0, 0, 0)
x,  78 y,  510 newpix, (0, 0, 0)
x,  78 y,  511 newpix, (0, 0, 0)
x,  78 y,  512 newpix, (0, 0, 0)
x,  78 y,  513 newpix, (0, 0, 0)
x,  78 y,  514 newpix, (0, 0, 0)
x,  78 y,  515 newpix, (0, 0, 0)
x,  78 y,  516 newpix, (0, 0, 0)
x,  78 y,  517 newpix, (0, 0, 0)
x,  78 y,  518 newpix, (0, 0, 0)
x,  78 y,  519 newpix, (0, 0, 0)
x,  78 y,  520 newpix, (0, 0, 0)
x,  78 y,  521 newpix, (0, 0, 0)
x,  78 y,  522 newpix, (0, 0, 0)
x,  78 y,  523 newpix, (0, 0, 0)
x,  78 y,  524 newpix, (0, 0, 0)
x,  78 y,  525 newpix, (0, 0, 0)
x,  78 y,  526 newpix, (0, 0, 0)
x,  78 y,  527 newpix, (0, 0, 0)
x,  78 y,  528 newpix, (0, 0, 0)
x,  78 y,  529 newpix, (0, 0, 0)
x,  78 y,  530 newpix, (0, 0, 0)
x,  78 y,  531 newpix, (0, 0, 0)
x,  78 y,  532 newpix, (0, 0, 0)
x,  78 y,  533 newpix, (0, 0, 0)
x,  78 y,  534 newpix, (0, 0, 0)
x,  78 y,  535 newpix, (0, 0, 0)
x,  78 y,  536 newpix, (0, 0, 0)
x,  78 y,  537 newpix, (0, 0, 0)
x,  78 y,  538 newpix, (0, 0, 0)
x,  78 y,  539 newpix, (0, 0, 0)
x,  78 y,  540 newpix, (0, 0, 0)
x,  78 y,  541 newpix, (0, 0, 0)
x,  78 y,  542 newpix, (0, 0, 0)
x,  78 y,  543 newpix, (0, 0, 0)
x,  78 y,  544 newpix, (0, 0, 0)
x,  78 y,  545 newpix, (0, 0, 0)
x,  78 y,  546 newpix, (0, 0, 0)
x,  78 y,  547 newpix, (0, 0, 0)
x,  78 y,  548 newpix, (0, 0, 0)
x,  78 y,  549 newpix, (0, 0, 0)
x,  78 y,  550 newpix, (0, 0, 0)
x,  78 y,  551 newpix, (0, 0, 0)
x,  78 y,  552 newpix, (0, 0, 0)
x,  78 y,  553 newpix, (0, 0, 0)
x,  78 y,  554 newpix, (0, 0, 0)
x,  78 y,  555 newpix, (0, 0, 0)
x,  78 y,  556 newpix, (0, 0, 0)
x,  78 y,  557 newpix, (0, 0, 0)
x,  78 y,  558 newpix, (0, 0, 0)
x,  78 y,  559 newpix, (0, 0, 0)
x,  78 y,  560 newpix, (0, 0, 0)
x,  78 y,  561 newpix, (0, 0, 0)
x,  78 y,  562 newpix, (0, 0, 0)
x,  78 y,  563 newpix, (0, 0, 0)
x,  78 y,  564 newpix, (0, 0, 0)
x,  78 y,  565 newpix, (0, 0, 0)
x,  78 y,  566 newpix, (0, 0, 0)
x,  78 y,  567 newpix, (0, 0, 0)
x,  78 y,  568 newpix, (0, 0, 0)
x,  78 y,  569 newpix, (0, 0, 0)
x,  78 y,  570 newpix, (0, 0, 0)
x,  78 y,  571 newpix, (0, 0, 0)
x,  78 y,  572 newpix, (0, 0, 0)
x,  78 y,  573 newpix, (0, 0, 0)
x,  78 y,  574 newpix, (0, 0, 0)
x,  78 y,  575 newpix, (0, 0, 0)
x,  78 y,  576 newpix, (0, 0, 0)
x,  78 y,  577 newpix, (0, 0, 0)
x,  78 y,  578 newpix, (0, 0, 0)
x,  78 y,  579 newpix, (0, 0, 0)
x,  78 y,  580 newpix, (0, 0, 0)
x,  78 y,  581 newpix, (0, 0, 0)
x,  78 y,  582 newpix, (0, 0, 0)
x,  78 y,  583 newpix, (0, 0, 0)
x,  78 y,  584 newpix, (0, 0, 0)
x,  78 y,  585 newpix, (0, 0, 0)
x,  78 y,  586 newpix, (0, 0, 0)
x,  78 y,  587 newpix, (0, 0, 0)
x,  78 y,  588 newpix, (0, 0, 0)
x,  78 y,  589 newpix, (0, 0, 0)
x,  78 y,  590 newpix, (0, 0, 0)
x,  78 y,  591 newpix, (0, 0, 0)
x,  78 y,  592 newpix, (0, 0, 0)
x,  79 y,  500 newpix, (0, 0, 0)
x,  79 y,  501 newpix, (0, 0, 0)
x,  79 y,  502 newpix, (0, 0, 0)
x,  79 y,  503 newpix, (0, 0, 0)
x,  79 y,  504 newpix, (0, 0, 0)
x,  79 y,  505 newpix, (0, 0, 0)
x,  79 y,  506 newpix, (0, 0, 0)
x,  79 y,  507 newpix, (0, 0, 0)
x,  79 y,  508 newpix, (0, 0, 0)
x,  79 y,  509 newpix, (0, 0, 0)
x,  79 y,  510 newpix, (0, 0, 0)
x,  79 y,  511 newpix, (0, 0, 0)
x,  79 y,  512 newpix, (0, 0, 0)
x,  79 y,  513 newpix, (0, 0, 0)
x,  79 y,  514 newpix, (0, 0, 0)
x,  79 y,  515 newpix, (0, 0, 0)
x,  79 y,  516 newpix, (0, 0, 0)
x,  79 y,  517 newpix, (0, 0, 0)
x,  79 y,  518 newpix, (0, 0, 0)
x,  79 y,  519 newpix, (0, 0, 0)
x,  79 y,  520 newpix, (0, 0, 0)
x,  79 y,  521 newpix, (0, 0, 0)
x,  79 y,  522 newpix, (0, 0, 0)
x,  79 y,  523 newpix, (0, 0, 0)
x,  79 y,  524 newpix, (0, 0, 0)
x,  79 y,  525 newpix, (0, 0, 0)
x,  79 y,  526 newpix, (0, 0, 0)
x,  79 y,  527 newpix, (0, 0, 0)
x,  79 y,  528 newpix, (0, 0, 0)
x,  79 y,  529 newpix, (0, 0, 0)
x,  79 y,  530 newpix, (0, 0, 0)
x,  79 y,  531 newpix, (0, 0, 0)
x,  79 y,  532 newpix, (0, 0, 0)
x,  79 y,  533 newpix, (0, 0, 0)
x,  79 y,  534 newpix, (0, 0, 0)
x,  79 y,  535 newpix, (0, 0, 0)
x,  79 y,  536 newpix, (0, 0, 0)
x,  79 y,  537 newpix, (0, 0, 0)
x,  79 y,  538 newpix, (0, 0, 0)
x,  79 y,  539 newpix, (0, 0, 0)
x,  79 y,  540 newpix, (0, 0, 0)
x,  79 y,  541 newpix, (0, 0, 0)
x,  79 y,  542 newpix, (0, 0, 0)
x,  79 y,  543 newpix, (0, 0, 0)
x,  79 y,  544 newpix, (0, 0, 0)
x,  79 y,  545 newpix, (0, 0, 0)
x,  79 y,  546 newpix, (0, 0, 0)
x,  79 y,  547 newpix, (0, 0, 0)
x,  79 y,  548 newpix, (0, 0, 0)
x,  79 y,  549 newpix, (0, 0, 0)
x,  79 y,  550 newpix, (0, 0, 0)
x,  79 y,  551 newpix, (0, 0, 0)
x,  79 y,  552 newpix, (0, 0, 0)
x,  79 y,  553 newpix, (0, 0, 0)
x,  79 y,  554 newpix, (0, 0, 0)
x,  79 y,  555 newpix, (0, 0, 0)
x,  79 y,  556 newpix, (0, 0, 0)
x,  79 y,  557 newpix, (0, 0, 0)
x,  79 y,  558 newpix, (0, 0, 0)
x,  79 y,  559 newpix, (0, 0, 0)
x,  79 y,  560 newpix, (0, 0, 0)
x,  79 y,  561 newpix, (0, 0, 0)
x,  79 y,  562 newpix, (0, 0, 0)
x,  79 y,  563 newpix, (0, 0, 0)
x,  79 y,  564 newpix, (0, 0, 0)
x,  79 y,  565 newpix, (0, 0, 0)
x,  79 y,  566 newpix, (0, 0, 0)
x,  79 y,  567 newpix, (0, 0, 0)
x,  79 y,  568 newpix, (0, 0, 0)
x,  79 y,  569 newpix, (0, 0, 0)
x,  79 y,  570 newpix, (0, 0, 0)
x,  79 y,  571 newpix, (0, 0, 0)
x,  79 y,  572 newpix, (0, 0, 0)
x,  79 y,  573 newpix, (0, 0, 0)
x,  79 y,  574 newpix, (0, 0, 0)
x,  79 y,  575 newpix, (0, 0, 0)
x,  79 y,  576 newpix, (0, 0, 0)
x,  79 y,  577 newpix, (0, 0, 0)
x,  79 y,  578 newpix, (0, 0, 0)
x,  79 y,  579 newpix, (0, 0, 0)
x,  79 y,  580 newpix, (0, 0, 0)
x,  79 y,  581 newpix, (0, 0, 0)
x,  79 y,  582 newpix, (0, 0, 0)
x,  79 y,  583 newpix, (0, 0, 0)
x,  79 y,  584 newpix, (0, 0, 0)
x,  79 y,  585 newpix, (0, 0, 0)
x,  79 y,  586 newpix, (0, 0, 0)
x,  79 y,  587 newpix, (0, 0, 0)
x,  79 y,  588 newpix, (0, 0, 0)
x,  79 y,  589 newpix, (0, 0, 0)
x,  79 y,  590 newpix, (0, 0, 0)
x,  79 y,  591 newpix, (0, 0, 0)
x,  79 y,  592 newpix, (0, 0, 0)
x,  80 y,  500 newpix, (0, 0, 0)
x,  80 y,  501 newpix, (0, 0, 0)
x,  80 y,  502 newpix, (0, 0, 0)
x,  80 y,  503 newpix, (0, 0, 0)
x,  80 y,  504 newpix, (0, 0, 0)
x,  80 y,  505 newpix, (0, 0, 0)
x,  80 y,  506 newpix, (0, 0, 0)
x,  80 y,  507 newpix, (0, 0, 0)
x,  80 y,  508 newpix, (0, 0, 0)
x,  80 y,  509 newpix, (0, 0, 0)
x,  80 y,  510 newpix, (0, 0, 0)
x,  80 y,  511 newpix, (0, 0, 0)
x,  80 y,  512 newpix, (0, 0, 0)
x,  80 y,  513 newpix, (0, 0, 0)
x,  80 y,  514 newpix, (0, 0, 0)
x,  80 y,  515 newpix, (0, 0, 0)
x,  80 y,  516 newpix, (0, 0, 0)
x,  80 y,  517 newpix, (0, 0, 0)
x,  80 y,  518 newpix, (0, 0, 0)
x,  80 y,  519 newpix, (0, 0, 0)
x,  80 y,  520 newpix, (0, 0, 0)
x,  80 y,  521 newpix, (0, 0, 0)
x,  80 y,  522 newpix, (0, 0, 0)
x,  80 y,  523 newpix, (0, 0, 0)
x,  80 y,  524 newpix, (0, 0, 0)
x,  80 y,  525 newpix, (0, 0, 0)
x,  80 y,  526 newpix, (0, 0, 0)
x,  80 y,  527 newpix, (0, 0, 0)
x,  80 y,  528 newpix, (0, 0, 0)
x,  80 y,  529 newpix, (0, 0, 0)
x,  80 y,  530 newpix, (0, 0, 0)
x,  80 y,  531 newpix, (0, 0, 0)
x,  80 y,  532 newpix, (0, 0, 0)
x,  80 y,  533 newpix, (0, 0, 0)
x,  80 y,  534 newpix, (0, 0, 0)
x,  80 y,  535 newpix, (0, 0, 0)
x,  80 y,  536 newpix, (0, 0, 0)
x,  80 y,  537 newpix, (0, 0, 0)
x,  80 y,  538 newpix, (0, 0, 0)
x,  80 y,  539 newpix, (0, 0, 0)
x,  80 y,  540 newpix, (0, 0, 0)
x,  80 y,  541 newpix, (0, 0, 0)
x,  80 y,  542 newpix, (0, 0, 0)
x,  80 y,  543 newpix, (0, 0, 0)
x,  80 y,  544 newpix, (0, 0, 0)
x,  80 y,  545 newpix, (0, 0, 0)
x,  80 y,  546 newpix, (0, 0, 0)
x,  80 y,  547 newpix, (0, 0, 0)
x,  80 y,  548 newpix, (0, 0, 0)
x,  80 y,  549 newpix, (0, 0, 0)
x,  80 y,  550 newpix, (0, 0, 0)
x,  80 y,  551 newpix, (0, 0, 0)
x,  80 y,  552 newpix, (0, 0, 0)
x,  80 y,  553 newpix, (0, 0, 0)
x,  80 y,  554 newpix, (0, 0, 0)
x,  80 y,  555 newpix, (0, 0, 0)
x,  80 y,  556 newpix, (0, 0, 0)
x,  80 y,  557 newpix, (0, 0, 0)
x,  80 y,  558 newpix, (0, 0, 0)
x,  80 y,  559 newpix, (0, 0, 0)
x,  80 y,  560 newpix, (0, 0, 0)
x,  80 y,  561 newpix, (0, 0, 0)
x,  80 y,  562 newpix, (0, 0, 0)
x,  80 y,  563 newpix, (0, 0, 0)
x,  80 y,  564 newpix, (0, 0, 0)
x,  80 y,  565 newpix, (0, 0, 0)
x,  80 y,  566 newpix, (0, 0, 0)
x,  80 y,  567 newpix, (0, 0, 0)
x,  80 y,  568 newpix, (0, 0, 0)
x,  80 y,  569 newpix, (0, 0, 0)
x,  80 y,  570 newpix, (0, 0, 0)
x,  80 y,  571 newpix, (0, 0, 0)
x,  80 y,  572 newpix, (0, 0, 0)
x,  80 y,  573 newpix, (0, 0, 0)
x,  80 y,  574 newpix, (0, 0, 0)
x,  80 y,  575 newpix, (0, 0, 0)
x,  80 y,  576 newpix, (0, 0, 0)
x,  80 y,  577 newpix, (0, 0, 0)
x,  80 y,  578 newpix, (0, 0, 0)
x,  80 y,  579 newpix, (0, 0, 0)
x,  80 y,  580 newpix, (0, 0, 0)
x,  80 y,  581 newpix, (0, 0, 0)
x,  80 y,  582 newpix, (0, 0, 0)
x,  80 y,  583 newpix, (0, 0, 0)
x,  80 y,  584 newpix, (0, 0, 0)
x,  80 y,  585 newpix, (0, 0, 0)
x,  80 y,  586 newpix, (0, 0, 0)
x,  80 y,  587 newpix, (0, 0, 0)
x,  80 y,  588 newpix, (0, 0, 0)
x,  80 y,  589 newpix, (0, 0, 0)
x,  80 y,  590 newpix, (0, 0, 0)
x,  80 y,  591 newpix, (0, 0, 0)
x,  80 y,  592 newpix, (0, 0, 0)
x,  81 y,  500 newpix, (0, 0, 0)
x,  81 y,  501 newpix, (0, 0, 0)
x,  81 y,  502 newpix, (0, 0, 0)
x,  81 y,  503 newpix, (0, 0, 0)
x,  81 y,  504 newpix, (0, 0, 0)
x,  81 y,  505 newpix, (0, 0, 0)
x,  81 y,  506 newpix, (0, 0, 0)
x,  81 y,  507 newpix, (0, 0, 0)
x,  81 y,  508 newpix, (0, 0, 0)
x,  81 y,  509 newpix, (0, 0, 0)
x,  81 y,  510 newpix, (0, 0, 0)
x,  81 y,  511 newpix, (0, 0, 0)
x,  81 y,  512 newpix, (0, 0, 0)
x,  81 y,  513 newpix, (0, 0, 0)
x,  81 y,  514 newpix, (0, 0, 0)
x,  81 y,  515 newpix, (0, 0, 0)
x,  81 y,  516 newpix, (0, 0, 0)
x,  81 y,  517 newpix, (0, 0, 0)
x,  81 y,  518 newpix, (0, 0, 0)
x,  81 y,  519 newpix, (0, 0, 0)
x,  81 y,  520 newpix, (0, 0, 0)
x,  81 y,  521 newpix, (0, 0, 0)
x,  81 y,  522 newpix, (0, 0, 0)
x,  81 y,  523 newpix, (0, 0, 0)
x,  81 y,  524 newpix, (0, 0, 0)
x,  81 y,  525 newpix, (0, 0, 0)
x,  81 y,  526 newpix, (0, 0, 0)
x,  81 y,  527 newpix, (0, 0, 0)
x,  81 y,  528 newpix, (0, 0, 0)
x,  81 y,  529 newpix, (0, 0, 0)
x,  81 y,  530 newpix, (0, 0, 0)
x,  81 y,  531 newpix, (0, 0, 0)
x,  81 y,  532 newpix, (0, 0, 0)
x,  81 y,  533 newpix, (0, 0, 0)
x,  81 y,  534 newpix, (0, 0, 0)
x,  81 y,  535 newpix, (0, 0, 0)
x,  81 y,  536 newpix, (0, 0, 0)
x,  81 y,  537 newpix, (0, 0, 0)
x,  81 y,  538 newpix, (0, 0, 0)
x,  81 y,  539 newpix, (0, 0, 0)
x,  81 y,  540 newpix, (0, 0, 0)
x,  81 y,  541 newpix, (0, 0, 0)
x,  81 y,  542 newpix, (0, 0, 0)
x,  81 y,  543 newpix, (0, 0, 0)
x,  81 y,  544 newpix, (0, 0, 0)
x,  81 y,  545 newpix, (0, 0, 0)
x,  81 y,  546 newpix, (0, 0, 0)
x,  81 y,  547 newpix, (0, 0, 0)
x,  81 y,  548 newpix, (0, 0, 0)
x,  81 y,  549 newpix, (0, 0, 0)
x,  81 y,  550 newpix, (0, 0, 0)
x,  81 y,  551 newpix, (0, 0, 0)
x,  81 y,  552 newpix, (0, 0, 0)
x,  81 y,  553 newpix, (0, 0, 0)
x,  81 y,  554 newpix, (0, 0, 0)
x,  81 y,  555 newpix, (0, 0, 0)
x,  81 y,  556 newpix, (0, 0, 0)
x,  81 y,  557 newpix, (0, 0, 0)
x,  81 y,  558 newpix, (0, 0, 0)
x,  81 y,  559 newpix, (0, 0, 0)
x,  81 y,  560 newpix, (0, 0, 0)
x,  81 y,  561 newpix, (0, 0, 0)
x,  81 y,  562 newpix, (0, 0, 0)
x,  81 y,  563 newpix, (0, 0, 0)
x,  81 y,  564 newpix, (0, 0, 0)
x,  81 y,  565 newpix, (0, 0, 0)
x,  81 y,  566 newpix, (0, 0, 0)
x,  81 y,  567 newpix, (0, 0, 0)
x,  81 y,  568 newpix, (0, 0, 0)
x,  81 y,  569 newpix, (0, 0, 0)
x,  81 y,  570 newpix, (0, 0, 0)
x,  81 y,  571 newpix, (0, 0, 0)
x,  81 y,  572 newpix, (0, 0, 0)
x,  81 y,  573 newpix, (0, 0, 0)
x,  81 y,  574 newpix, (0, 0, 0)
x,  81 y,  575 newpix, (0, 0, 0)
x,  81 y,  576 newpix, (0, 0, 0)
x,  81 y,  577 newpix, (0, 0, 0)
x,  81 y,  578 newpix, (0, 0, 0)
x,  81 y,  579 newpix, (0, 0, 0)
x,  81 y,  580 newpix, (0, 0, 0)
x,  81 y,  581 newpix, (0, 0, 0)
x,  81 y,  582 newpix, (0, 0, 0)
x,  81 y,  583 newpix, (0, 0, 0)
x,  81 y,  584 newpix, (0, 0, 0)
x,  81 y,  585 newpix, (0, 0, 0)
x,  81 y,  586 newpix, (0, 0, 0)
x,  81 y,  587 newpix, (0, 0, 0)
x,  81 y,  588 newpix, (0, 0, 0)
x,  81 y,  589 newpix, (0, 0, 0)
x,  81 y,  590 newpix, (0, 0, 0)
x,  81 y,  591 newpix, (0, 0, 0)
x,  81 y,  592 newpix, (0, 0, 0)
x,  82 y,  500 newpix, (0, 0, 0)
x,  82 y,  501 newpix, (0, 0, 0)
x,  82 y,  502 newpix, (0, 0, 0)
x,  82 y,  503 newpix, (0, 0, 0)
x,  82 y,  504 newpix, (0, 0, 0)
x,  82 y,  505 newpix, (0, 0, 0)
x,  82 y,  506 newpix, (0, 0, 0)
x,  82 y,  507 newpix, (0, 0, 0)
x,  82 y,  508 newpix, (0, 0, 0)
x,  82 y,  509 newpix, (0, 0, 0)
x,  82 y,  510 newpix, (0, 0, 0)
x,  82 y,  511 newpix, (0, 0, 0)
x,  82 y,  512 newpix, (0, 0, 0)
x,  82 y,  513 newpix, (0, 0, 0)
x,  82 y,  514 newpix, (0, 0, 0)
x,  82 y,  515 newpix, (0, 0, 0)
x,  82 y,  516 newpix, (0, 0, 0)
x,  82 y,  517 newpix, (0, 0, 0)
x,  82 y,  518 newpix, (0, 0, 0)
x,  82 y,  519 newpix, (0, 0, 0)
x,  82 y,  520 newpix, (0, 0, 0)
x,  82 y,  521 newpix, (0, 0, 0)
x,  82 y,  522 newpix, (0, 0, 0)
x,  82 y,  523 newpix, (0, 0, 0)
x,  82 y,  524 newpix, (0, 0, 0)
x,  82 y,  525 newpix, (0, 0, 0)
x,  82 y,  526 newpix, (0, 0, 0)
x,  82 y,  527 newpix, (0, 0, 0)
x,  82 y,  528 newpix, (0, 0, 0)
x,  82 y,  529 newpix, (0, 0, 0)
x,  82 y,  530 newpix, (0, 0, 0)
x,  82 y,  531 newpix, (0, 0, 0)
x,  82 y,  532 newpix, (0, 0, 0)
x,  82 y,  533 newpix, (0, 0, 0)
x,  82 y,  534 newpix, (0, 0, 0)
x,  82 y,  535 newpix, (0, 0, 0)
x,  82 y,  536 newpix, (0, 0, 0)
